Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
11,"But there's nothing I can do about it right now. - It's all such a long way from here. - That's your uncle talking. Oh, boy. My uncle. How am I ever gonna explain this? Learn about the Force, Luke. I can take you as far as Anchorhead. You can get a transport there to Mos Eisley or wherever you're going. You must do what you feel is right, of course. Until this battle station is fully operational, we are vulnerable. The Rebel Alliance is too well equipped. They're more dangerous than you realize. Dangerous to your starfleet, Commander... not to this battle station. The rebellion will continue to gain support in the Imperial Senate-- The Imperial Senate will no longer be of any concern to us. I've just received word that the emperor has dissolved the council permanently. The last remnants of the old Republic have been swept away. That's impossible. How will the emperor maintain control without the bureaucracy? The regional governors now have direct control over their territories. Fear will keep the local systems in line. - Fear of this battle station. - And what of the rebellion? If the rebels have obtained a complete technical readout of this station... it is possible, however unlikely... that they might find a weakness and exploit it. The plans you refer to will soon be back in our hands. Any attack by the rebels against this station would be a useless gesture... no matter what technical data they've obtained. This station is now the ultimate power in the universe. I suggest we use it. Don't be too proud of this technological terror you've constructed. The ability to destroy a planet is insignificant...",88.80199999999999,282,But there is nothing I can do about it right now It is all long way from here That is your uncle talking Oh boy My uncle How am I ever going to explain this Learn about I can take you as far as Anchorhead You can get transport there to or wherever you are going You must do what you feel is right of course Until battle station is fully operational we are vulnerable is too well equipped They are more dangerous than you realize Dangerous to your starfleet not to battle station rebellion will continue to gain support in Senate-- will no longer be of concern to us I have just received word that emperor has dissolved council permanently last remnants of old have been swept away That is impossible How will emperor maintain control without bureaucracy regional governors now have direct control over their territories Fear will keep local systems in line Fear of battle station And what of rebellion If rebels have obtained complete technical readout of station it is possible however unlikely that they might find weakness and exploit it plans you refer to will soon be back in our hands attack by rebels against station would be useless gesture no matter what technical data they have obtained station is now ultimate power in universe I suggest we use it Do not be too proud of technological terror you have constructed ability to destroy planet is insignificant,fear
12,"next to the power of the Force. Don't try to frighten us with your sorcerer's ways, Lord Vader. Your sad devotion to that ancient religion... has not helped you conjure up the stolen data tapes... or given you clairvoyance enough to find the rebels' hidden fortress-- I find your lack of faith disturbing. Enough of this. Vader, release him. As you wish. This bickering is pointless. Lord Vader will provide us with the location of the rebel fortress... by the time this station is operational. We will then crush the rebellion with one swift stroke. It looks like the Sandpeople did this. There's gaffi sticks, Bantha tracks. I've just never heard of them hitting anything this big before. They didn't, but we are meant to think they did. These tracks are side-by-side. Sandpeople always ride single file to hide their numbers. These are the same Jawas that sold us R2 and 3PO. And these blast points, too accurate for Sandpeople. Only imperial stormtroopers are so precise. But why would imperial troops want to slaughter Jawas? If they traced the robots here, they may have learned who they sold them to... and that would lead them back... home. Wait, Luke. It's too dangerous. Uncle Owen. Aunt Beru. Now, Your Highness, we will discuss the location... of your hidden rebel base. There's nothing you could have done, had you been there. You'd have been killed too... and the droids would now be in the hands of the Empire. I want to come with you to Alderaan. There's nothing for me here now. I want to learn the ways of the Force and become a Jedi like my father. Mos Eisley spaceport.",88.62799999999999,279,next to power of Do not try to frighten us with your sorcerer 's ways Your sad devotion to ancient religion has not helped you conjure up stolen data tapes or given you clairvoyance enough to find rebels ' hidden fortress-- I find your lack of faith disturbing Enough of this Vader release him As you wish bickering is pointless will provide us with location of rebel fortress by time station is operational We will then crush rebellion with swift stroke It looks like did this There is sticks tracks I have just never heard of them hitting anything this big before They did not but we are meant to think they did tracks are side by side always ride single file to hide their numbers These are same that sold us and And blast points too accurate for Only imperial stormtroopers are so precise But why would imperial troops want to slaughter If they traced robots here they may have learned who they sold them to and that would lead them back home Wait It is too dangerous Now Your we will discuss location of your hidden rebel base There is nothing you could have done had you been there You would have been killed too and droids would now be in hands of I want to come with you to There is nothing for me here now I want to learn ways of and become like my father spaceport,fear
13,"You will never find a more wretched hive of scum and villainy. We must be cautious. How long have you had these droids? - Three or four seasons. - They're up for sale if you want them. Let me see your identification. You don't need to see his identification. We don't need to see his identification. These aren't the droids you're looking for. These aren't the droids we're looking for. He can go about his business. - You can go about your business. - Move along. Move along. I can't abide those Jawas. Disgusting creatures. Go on, go on. I can't understand how we got by those troops. I thought we were dead. The Force can have a strong influence on the weak-minded. You really think we're gonna find a pilot here to take us to Alderaan? Most of the best freighter pilots are to be found here. Only watch your step-- this place can be a little rough. I'm ready for anything. Come along, R2. - Hey. We don't serve their kind here. - What? Your droids-- they'll have to wait outside. We don't want them here. Wait out by the speeder. We don't want any trouble. I heartily agree with you, sir. I'll have one of those. - He doesn't like you. - I'm sorry. I don't like you either. You just watch yourself. We're wanted men. I have the death sentence on 12 systems. - I'll be careful then. - You'll be dead. This little one's not worth the effort. Come, let me get you something. I'm all right. Chewbacca here is first mate on a ship that might suit us.",88.78699999999999,274,You will never find more wretched hive of scum and villainy We must be cautious How long have you had droids or seasons They are up for sale if you want them Let me see your identification You do not need to see his identification We do not need to see his identification These are not droids you are looking for These are not droids we are looking for He can go about his business You can go about your business Move along Move along I can not abide Disgusting creatures Go on go on I can not understand how we got by troops I thought we were dead can have strong influence on weak minded You really think we are going to find pilot here to take us to Most of best freighter pilots are to be found here Only watch your step-- place can be little rough I am ready for anything Come along Hey We do not serve their kind here What Your droids-- they will have to wait outside We do not want them here Wait out by speeder We do not want trouble I heartily agree with you sir I will have of those He does not like you I am sorry I do not like you either You just watch yourself We are wanted men I have death sentence on systems I will be careful then You will be dead little one 's not worth effort Come let me get you something I am all right Chewbacca here is first mate on ship that might suit us,anger
14,"I don't like the look of this. Han Solo. I'm captain of the Millennium Falcon. Chewie here tells me you're looking for passage to the Alderaan system. Yes, indeed, if it's a fast ship. Fast ship? You've never heard of the Millennium Falcon? Should I have? It's the ship that made the Kessel run in less than 12 parsecs. I've outrun imperial starships. Not the local bulk cruisers, mind you. I'm talking about the big Corellian ships now. She's fast enough for you, old man. - What's the cargo? - Only passengers-- myself, the boy, two droids... and no questions asked. Is it some kind of local trouble? Let's just say we'd like to avoid any imperial entanglements. Well, that's the real trick, isn't it? And it's gonna cost you something extra. 10,000, all in advance. 10,000? We could almost buy our own ship for that. But who's gonna fly it, kid? You? You bet I could. I'm not such a bad pilot. We don't have to sit here and listen-- We can pay you 2,000 now... plus 15 when we reach Alderaan. Seventeen? Okay, you guys got yourselves a ship. We'll leave as soon as you're ready. Docking Bay 94. Ninety-four. Looks like somebody's beginning to take an interest in your handiwork. All right. We'll check it out. 17,000. Those guys must really be desperate. This could really save my neck. Get back to the ship, get it ready. - You'll have to sell your speeder. - That's okay. I'm never coming back to this planet again. Going somewhere, Solo? Yes, Greedo. As a matter of fact, I was just going to see your boss.",89.95600000000002,276,I do not like look of this I am captain of here tells me you are looking for passage to system Yes indeed if it is fast ship Fast ship You have never heard of Should I have It is ship that made run in less than parsecs I have outrun imperial starships Not local bulk cruisers mind you I am talking about big Corellian ships now She is fast enough for you old man What is cargo Only passengers-- myself boy droids and questions asked Is it kind of local trouble Let us just say we would like to avoid imperial entanglements Well that is real trick is not it And it is going to cost you something extra all in advance We could almost buy our own ship for that But who is going to fly it kid You You bet I could I am not bad pilot We do not have to sit here and listen-- We can pay you now plus when we reach Okay you guys got yourselves ship We will leave as soon as you are ready Looks like somebody is beginning to take interest in your handiwork All right We will check it out guys must really be desperate This could really save my neck Get back to ship get it ready You will have to sell your speeder That is okay I am never coming back to planet again Going somewhere Yes As matter of fact I was just going to see your boss,neutral
15,"Tell Jabba that I've got his money. It's too late. You should have paid him when you had the chance. Jabba's put a price on your head so large... every bounty hunter in the galaxy will be looking for you. I'm lucky I found you first. Yeah, but this time I've got the money. If you give it to me, I might forget I found you. I don't have it with me. Tell Jabba-- Jabba's through with you. He has no time for smugglers... who drop their shipments at the first sign of an imperial cruiser. Even I get boarded sometimes. Do you think I had a choice? You can tell that to Jabba. He may only take your ship. Over my dead body. That's the idea. I've been looking forward to this for a long time. I'll bet you have. Sorry about the mess. Her resistance to the mind probe is considerable. It'll be some time before we can extract any information from her. The final checkout is completed. All systems are operational. What course shall we set? Perhaps she would respond to an alternative form of persuasion. What do you mean? I think it is time we demonstrated the full power of this station. - Set your course for Alderaan. - With pleasure. Lock the door, R2. Check this side of the street. The door's locked. Move on to the next one. I would much rather have gone with Master Luke than stay here with you. I don't know what this trouble is about, but I'm sure it must be your fault. Watch your language. All right. Give it to me. I'll take it. Look at this. Ever since the XP-38 came out, they just aren't in demand.",88.63499999999999,290,Tell that I have got his money It is too late You should have paid him when you had chance 's put price on your head so large bounty hunter in galaxy will be looking for you I am lucky I found you first Yeah but time I have got money If you give it to me I might forget I found you I do not have it with me Tell Jabba-- 's through with you He has time for smugglers who drop their shipments at first sign of imperial cruiser Even I get boarded sometimes Do you think I had choice You can tell that to He may only take your ship Over my dead body That is idea I have been looking forward to this for long time I will bet you have Sorry about mess Her resistance to mind probe is considerable It will be time before we can extract information from her final checkout is completed systems are operational What course shall we set Perhaps she would respond to alternative form of persuasion What do you mean I think it is time we demonstrated full power of station Set your course for With pleasure Lock door Check side of street door 's locked Move on to next I would much rather have gone with than stay here with you I do not know what trouble is about but I am sure it must be your fault Watch your language All right Give it to me I will take it Look at this Ever since XP-38 came out they just are not in demand,curiosity
16,"It'll be enough. Solo! Come out of there, Solo! Right here,Jabba. I've been waitin' for you. Have you now. You didn't think I was gonna run, did you? Han, my boy, you disappoint me. Why haven't you paid me... and why did you fry poor Greedo? Jabba, next time you wanna talk to me, come yourself. Don't send these twerps. Han, I can't make exceptions. What if everyone who smuggled for me... dropped their cargo at the first sign... of an imperial starship? It's not good business. Look,Jabba, even I get boarded sometimes. You think I had a choice? But I got a nice, easy charter. I'll pay ya back, plus a little extra. I just need a little more time. Han, my boy, you're the best. So, for an extra 20% -- Fifteen,Jabba. Don't push it. Okay, 15% . But if you fail me again... I'll put a price on your head so big... you won't be able to go near a civilized system. Jabba, you're a wonderful human being. Come on! If the ship's as fast as he's boasting, we ought to do well. What a piece of junk. She'll make .5 past light speed. She may not look like much, but she's got it where it counts, kid. I've made a lot of special modifications myself. But we're a little rushed, so if you'll just get on board, we'll get outta here.",89.91199999999998,235,It will be enough Solo Come out of there Right here I have been waitin for you Have you now You did not think I was going to run did you my boy you disappoint me Why have not you paid me and why did you fry poor next time you want to talk to me come yourself Do not send twerps I can not make exceptions What if everyone who smuggled for me dropped their cargo at first sign of imperial starship It is not good business Look even I get boarded sometimes You think I had choice But I got nice easy charter I will pay ya back plus little extra I just need little more time my boy you are best So for extra % Do not push it Okay % But if you fail me again I will put price on your head so big you will not be able to go near civilized system you are wonderful human being Come on If ship 's as fast as he is boasting we ought to do well What piece of junk She will make past light speed She may not look like much but she is got it where it counts kid I have made lot of special modifications myself But we are little rushed so if you will just get on board we will get outta here,neutral
17,"Hello, sir. Which way? All right, men, load your weapons. Stop that ship. Blast them. Chewie, get us out of here! Oh, my. I'd forgotten how much I hate space travel. Looks like an imperial cruiser. Our passengers are hotter than I thought. Hold 'em off. Angle the deflector shields... while I make the calculations for the jump to light speed. Stay sharp. There's two more comin'. They're gonna try and cut us off. Why don't you outrun 'em? I thought this thing was fast. Watch your mouth, or you're gonna find yourself floating home. We'll be safe enough once we make the jump to hyperspace. Besides, I know a few manoeuvres. We'll lose 'em. Here's where the fun begins. How long before you can jump to light speed? It'll take a few moments to get the coordinates from the navicomputer. At the rate they're gaining? Travelling through hyperspace ain't like dustin' crops, boy. Without precise calculations... we'd fly right through a star or bounce too close to a supernova... and that would end your trip real quick. - What's that flashing? - We're losing a deflector shield. Go strap yourselves in. I'm gonna make the jump to light speed. We've entered the Alderaan system. Governor Tarkin. I should have expected to find you holding Vader's leash. I recognized your foul stench when I was brought on board. Charming to the last. You don't know how hard I found it... signing the order to terminate your life. I'm surprised you had the courage to take the responsibility yourself. Princess Leia, before your execution... I would like you to be my guest at a ceremony... that will make this battle station operational. No star system will dare oppose the emperor now. The more you tighten your grip, Tarkin... the more star systems will slip through your fingers. Not after we demonstrate the power of this station. In a way, you have determined the choice of the planet...",89.77599999999997,326,Hello sir way All right men load your weapons Stop ship Blast them get us out of here Oh my I would forgotten how much I hate space travel Looks like imperial cruiser Our passengers are hotter than I thought Hold them off deflector shields while I make calculations for jump to light speed Stay sharp There is more comin They are going to try and cut us off Why do not you outrun them I thought thing was fast Watch your mouth or you are going to find yourself floating home We will be safe enough once we make jump to hyperspace Besides I know few manoeuvres We will lose them Here is where fun begins How long before you can jump to light speed It will take few moments to get coordinates from navicomputer At rate they are gaining Travelling through hyperspace are not like ' crops boy Without precise calculations we would fly right through star or bounce too close to supernova and that would end your trip real quick What is flashing We are losing deflector shield Go strap yourselves in I am going to make jump to light speed We have entered system I should have expected to find you holding 's leash I recognized your foul stench when I was brought on board Charming to last You do not know how hard I found it signing order to terminate your life I am surprised you had courage to take responsibility yourself before your execution I would like you to be my guest at ceremony that will make battle station operational star system will dare oppose emperor now The more you tighten your grip the more star systems will slip through your fingers Not after we demonstrate power of station In way you have determined choice of planet,anger
18,"that'll be destroyed first. Since you are reluctant to provide us with the location of the rebel base... I have chosen to test this station's destructive power... on your home planet of Alderaan. No. Alderaan is peaceful. We have no weapons. You would prefer another target? A military target? Then name the system. I grow tired of asking this, so it will be the last time. Where is the rebel base? Dantooine. They're on Dantooine. There. You see, Lord Vader? She can be reasonable. Continue with the operation. You may fire when ready. - What? - You're far too trusting. Dantooine is too remote to make an effective demonstration. But don't worry. We will deal with your rebel friends soon enough. Commence primary ignition. Are you all right? What's wrong? I felt a great disturbance in the Force... as if millions of voices suddenly cried out in terror... and were suddenly silenced. I fear something terrible has happened. You'd better get on with your exercises. You can forget your troubles with those imperial slugs. I told you I'd outrun them. Don't everybody thank me at once. Anyway, we should be at Alderaan about 0200 hours. Now be careful, R2. He made a fair move. Screaming about it can't help you. Let him have it. It's not wise to upset a Wookiee. But, sir, nobody worries about upsetting a droid. 'Cause a droid don't pull people's arms out of their sockets when they lose. Wookiees are known to do that. I see your point, sir. I suggest a new strategy, R2. Let the Wookiee win. Remember, a Jedi can feel the Force flowing through him.",88.37699999999998,274,that will be destroyed first Since you are reluctant to provide us with location of rebel base I have chosen to test station 's destructive power on your home planet of No . is peaceful We have weapons You would prefer target military target Then name system I grow tired of asking this so it will be last time Where is rebel base Dantooine They are on There You see She can be reasonable Continue with operation You may fire when ready What You are far too trusting is too remote to make effective demonstration But do not worry We will deal with your rebel friends soon enough Commence primary ignition Are you all right What is wrong I felt great disturbance in as if millions of voices suddenly cried out in terror and were suddenly silenced I fear something terrible has happened You would better get on with your exercises You can forget your troubles with imperial slugs I told you I would outrun them Do not everybody thank me at once Anyway we should be at about hours Now be careful He made fair move Screaming about it can not help you Let him have it It is not wise to upset But sir nobody worries about upsetting droid Because droid do not pull people 's arms out of their sockets when they lose Wookiees are known to do that I see your point I suggest new strategy Let win Remember can feel flowing through him,caring
19,"- You mean it controls your actions? - Partially. But it also obeys your commands. Hokey religions and ancient weapons are no match for a blaster at your side. You don't believe in the Force, do you? Kid, I've flown from one side of this galaxy to the other. I've seen a lot of strange stuff... but I've never seen anything to make me believe... there's one all-powerful force controlling everything. There's no mystical energy field controls my destiny. It's all a lot of simple tricks and nonsense. I suggest you try it again, Luke. This time, let go your conscious self... and act on instinct. With the blast shield down, I can't see. How am I supposed to fight? Your eyes can deceive you. Don't trust them. Stretch out with your feelings. You see? You can do it. I call it luck. In my experience, there's no such thing as luck. Good against remotes is one thing. Good against the living, that's something else. We're coming up on Alderaan. I did feel something. I could almost see the remote. That's good. You've taken your first step into a larger world. Yes? Our scout ships have reached Dantooine. They found the remains of a rebel base... but they estimate that it has been deserted for some time. They are now conducting an extensive search of the surrounding systems. She lied. She lied to us. I told you she would never consciously betray the rebellion. Terminate her immediately. Stand by, Chewie. Cut in the sublight engines. What the-- We've come out in a meteor shower, some kind of asteroid collision. - It's not on any of the charts. - What's going on?",88.954,281,You mean it controls your actions Partially But it also obeys your commands Hokey religions and ancient weapons are match for blaster at your side You do not believe in do you I have flown from side of galaxy to other I have seen lot of strange stuff but I have never seen anything to make me believe there is all - powerful force controlling everything There is mystical energy field controls my destiny It is lot of simple tricks and nonsense I suggest you try it again time let go your conscious self and act on instinct With blast shield down I can not see How am I supposed to fight Your eyes can deceive you Do not trust them Stretch out with your feelings You see You can do it I call it luck In my experience there is such thing as luck Good against remotes is thing Good against living that is something else We are coming up on I did feel something I could almost see remote That is good You have taken your first step into larger world Yes Our scout ships have reached They found remains of rebel base but they estimate that it has been deserted for time They are now conducting extensive search of surrounding systems She lied She lied to us I told you she would never consciously betray rebellion Terminate her immediately Stand by in sublight engines What We have come out in meteor shower kind of asteroid collision It is not on any of charts What is going on,optimism
20,"Our position's correct, except no Alderaan. - Where is it? - That's what I'm trying to tell you. It ain't there. It's been blown away. - What? How? - Destroyed by the Empire. The entire starfleet couldn't destroy the whole planet. It'd take a thousand ships with more firepower than I've-- - There's another ship coming in. - Maybe they know what happened. It's an imperial fighter. - It followed us. - No. It's a short-range fighter. There aren't any bases here. Where did it come from? Sure is leaving in a hurry. If they identify us, we're in trouble. Not if I can help it. Chewie, jam its transmissions. - Let it go. It's too far out of range. - Not for long. A fighter that size couldn't get this deep into space on its own. He must have gotten lost, been part of a convoy or something. He ain't gonna be around long enough to tell anybody about us. He's heading for that small moon. I can get him before he gets there. He's almost in range. That's no moon. - It's a space station. - It's too big to be a space station. I have a very bad feeling about this. Turn the ship around. Yeah. I think you're right. Full reverse. Chewie, lock in the auxiliary power. Chewie, lock in the auxiliary power. Why are we still moving towards it? A tractor beam's pulling us in. There's gotta be something you can do. There's nothing I can do. I'm at full power. I have to shut down. They're not gonna get me without a fight. You can't win, but there are alternatives to fighting. Clear Bay 327. We are opening the magnetic field. To your stations. Come with me. Close all outboard shields. Close all outboard shields. Yes? We've captured a freighter entering the remains of the Alderaan system. Its markings match those of a ship that blasted its way out of Mos Eisley.",86.70599999999999,328,Our position 's correct except Where is it That is what I am trying to tell you It are not there It is been blown away What How Destroyed by entire starfleet could not destroy whole planet It would take ships with more firepower than I There is ship coming in Maybe they know what happened It is imperial fighter It followed us No It is short range fighter There are not bases here Where did it come from Sure is leaving in hurry If they identify us we are in trouble Not if I can help it jam its transmissions Let it go It is too far out of range Not for long fighter that size could not get deep into space on its own He must have gotten lost been part of convoy or something He are not going to be around long enough to tell anybody about us He is heading for small moon I can get him before he gets there He is almost in range That is moon It is space station It is too big to be space station I have very bad feeling about this Turn ship around Yeah I think you are right Full reverse lock in auxiliary power lock in auxiliary power Why are we still moving towards it tractor beam 's pulling us in There is got to be something you can do There is nothing I can do I am at full power I have to shut down They are not going to get me without fight You can not win but there are alternatives to fighting We are opening magnetic field To your stations Come with me Close outboard shields Close outboard shields Yes We have captured freighter entering remains of system Its markings match those of ship that blasted its way out of,neutral
21,"They must be trying to return the stolen plans to the princess. She may yet be of some use to us. Unlock 1, 5, 7 and 9. Release charge. 316, report to control. There's no one on board, sir. According to the log, the crew abandoned ship right after take-off. It must be a decoy. Several escape pods have been jettisoned. - Did you find any droids? - No, sir. If there were any, they must have jettisoned. Send a scanning crew aboard. I want every part of this ship checked. Yes, sir. I sense something... a presence I've not felt since-- Get me a scanning crew in here. I want every part of this ship checked. There's no one here. Boy, it's lucky you had these compartments. I use them for smuggling. I never thought I'd be smuggling myself in 'em. This is ridiculous. Even if I could take off, I'd never get past the tractor beam. Leave that to me. Damn fool. I knew you were gonna say that. Who's the more foolish, the fool or the fool who follows him? The ship's all yours. If the scanners pick up anything, report it immediately. Let's go. Hey, down there. Could you give us a hand with this? TK-421, why aren't you at your post? TK-421, do you copy? Take over. We've got a bad transmitter. I'll see what I can do. Between his howling and your blasting everything... it's a wonder the whole station doesn't know we're here. Bring 'em on. I prefer a straight fight to sneakin' around. We've found the computer outlet, sir. Plug in. He should be able to interpret the entire imperial network. He's found the controls to the power beam that's holding the ship here. He'll try to make the precise location appear on the monitor. The tractor beam is coupled to the main reactor in seven locations.",88.819,315,They must be trying to return stolen plans to princess She may yet be of use to us and Release charge report to control There is one on According to log crew abandoned ship right after take off It must be decoy Several escape pods have been jettisoned Did you find droids sir If there were any they must have jettisoned Send scanning crew aboard I want part of ship checked Yes I sense something presence I have not felt Get me scanning crew in here I want part of ship checked There is one here Boy it is lucky you had compartments I use them for smuggling I never thought I would be smuggling myself in them This is ridiculous Even if I could take off I would never get past tractor beam Leave that to me Damn fool I knew you were going to say that Who is more foolish fool or fool who follows him ship 's yours If scanners pick up anything report it immediately Let us go Hey down there Could you give us hand with this why are not you at your post do you copy Take over We have got bad transmitter I will see what I can do Between his howling and your blasting everything it is wonder whole station does not know we are here Bring them on I prefer straight fight to sneakin around We have found computer outlet in He should be able to interpret entire imperial network He is found controls to power beam that is holding ship here He will try to make precise location appear on monitor tractor beam is coupled to main reactor in locations,annoyance
22,"A power loss at one of the terminals will allow the ship to leave. I don't think you boys can help. I must go alone. Whatever you say. I've done more than I bargained for on this trip already. - I want to go with you. - Be patient, Luke. Watch the droids. They must be delivered safely... or other star systems will suffer the same fate as Alderaan. Your destiny lies along a different path from mine. The Force will be with you... always. You said it, Chewie. Where did you dig up that old fossil? Ben is a great man. - Great at getting us into trouble. - I didn't hear you give any ideas. Anything's better than just hangin' around waiting for 'em to pick us up. Who do you think-- - What is it? - I'm afraid I'm not quite sure, sir. He says, ""I've found her,'' and keeps repeating, ""She's here.'' Who? Who has he found? - Princess Leia. - The princess? She's here? - Princess? - Where is she? Princess? What's going on? Level 5, Detention Block AA-23. I'm afraid she's scheduled to be terminated. Oh, no. We've gotta do something. - What are you talking about? - The droids belong to her. She's the one in the message. We gotta help her. Don't get any funny ideas. The old man wants us to wait here. He didn't know she was here. Find a way into that detention block. - I'm not going anywhere. - They're gonna execute her. You said you didn't want to just wait to be captured. Now you want to stay? Marching into the detention area is not what I had in mind. - But they're gonna kill her. - Better her than me. She's rich. Rich? Rich, powerful. If you were to rescue her, the reward would be-- - What? - Well, more well than you can imagine.",89.94500000000001,319,power loss at of terminals will allow ship to leave I do not think you boys can help I must go alone Whatever you say I have done more than I bargained for on trip already I want to go with you Be patient Watch droids They must be delivered safely or other star systems will suffer same fate as Your destiny lies along different path from mine will be with you always You said it Where did you dig up old fossil is great man at getting us into trouble I did not hear you give ideas Anything 's better than just hangin around waiting for them to pick us up Who do you think-- What is it I am afraid I am not quite sure He says I have found her and keeps repeating She is here Who Who has he found princess She is here Where is she Princess What is going on Level AA-23 I am afraid she is scheduled to be terminated Oh no We have got to do something What are you talking about droids belong to her She is in message We got to help her Do not get funny ideas old man wants us to wait here He did not know she was here Find way into detention block I am not going anywhere They are going to execute her You said you did not want to just wait to be captured Now you want to stay Marching into detention area is not what I had in mind But they are going to kill her Better her than me She is rich Rich Rich powerful If you were to rescue her reward would be-- What Well more well than you can imagine,fear
23,"I don't know. I can imagine quite a bit. - You'll get it. - I better. You will. All right, kid. You better be right about this. - All right. - What's your plan? 3PO, hand me those binders there, will you? Okay. Now, I'm gonna put these on you. Okay, Han, you put those on. Don't worry, Chewie. I think I know what he has in mind. Master Luke, sir, pardon me for asking... but what should R2 and I do if we're discovered here? - Lock the door. - And hope they don't have blasters. That isn't very reassuring. 517 to scanner control. 517 to scanner control. 316, report to control. 53 to upper bay door. 53 to upper bay door. I can't see a thing in this helmet. - This is not gonna work. - Why didn't you say so before? I did say so before. Where are you taking this... thing? Prisoner transfer from Cell Block 1138. I wasn't notified. I'll have to clear it. - Look out! He's loose! - He'll tear us all apart! Look out. We gotta find out which cell this princess of yours is in. Here it is-- 2187. You go and get her. I'll hold them here. Everything's under control. Situation normal. What happened? Had a slight weapons malfunction... but everything's perfectly all right now. We're fine. We're all fine here now. Thank you. - How are you? - We're sending a squad up. Negative, negative. We have a reactor leak here now. Give us a few minutes to lock it down. Large leak, very dangerous. Who is this? What's your operating number?",88.96700000000001,273,I do not know I can imagine bit You will get it I better You will All right kid You better be right about this All right What is your plan hand me binders there will you Okay Now I am going to put these on you Okay you put those on Do not worry I think I know what he has in mind pardon me for asking but what should and I do if we are discovered here Lock door And hope they do not have blasters That is not very reassuring to scanner control to scanner control report to control to upper door to upper door I can not see thing in helmet This is not going to work Why did not you say so before I did say so before Where are you taking this thing transfer from I was not notified I will have to clear it Look out He is loose He will tear us all apart Look out We got to find out cell princess of yours is in Here it is-- You go and get her I will hold them here Everything 's under control Situation normal What happened Had slight weapons malfunction but everything 's perfectly all right now We are fine We are all fine here now Thank you How are you We are sending squad up Negative negative We have reactor leak here now Give us few minutes to lock it down Large leak very dangerous Who is this What is your operating number,curiosity
24,"Boring conversation anyway. Luke, we're gonna have company! Aren't you a little short for a stormtrooper? Oh, the uniform. I'm Luke Skywalker. I'm here to rescue you. - You're who? - I'm here to rescue you. I've got your R2 unit. I'm here with Ben Kenobi. - Where is he? - Come on. - He is here. - Obi-Wan Kenobi? - What makes you think so? - A tremor in the Force. The last time I felt it was in the presence of my old master. Surely he must be dead by now. Don't underestimate the Force. The Jedi are extinct. Their fire has gone out of the universe. You, my friend, are all that's left of their religion. Yes. We have an emergency alert in Detention Block AA-23. The princess? Put all sections on alert. Obi-Wan is here. The Force is with him. If you're right, he must not be allowed to escape. Escape is not his plan. I must face him alone. Get behind me. Watch your left. They went down the cell bay. - Can't get out that way. - You cut off our only escape route. Maybe you'd like it back in your cell, Your Highness. - C-3PO. C-3PO. - Yes, sir? Are there any other ways out of the cell bay? We've been cut off. What was that? I didn't copy. I said all systems have been alerted to your presence, sir. The main entrance seems to be the only way in or out. All other information on your level is restricted. Open up in there. Open up in there. Oh, no. There isn't any other way out. I can't hold them off forever. Now what? Some rescue. When you came in here, didn't you have a plan for getting out? He's the brains, sweetheart.",88.77599999999998,300,Boring conversation anyway we are going to have company Are not you little short for stormtrooper Oh uniform I am I am here to rescue you You are who I am here to rescue you I have got your R2 unit I am here with Where is he Come on He is here What makes you think so tremor in last time I felt it was in presence of my old master Surely he must be dead by now Do not underestimate are extinct Their fire has gone out of universe You my friend are all that is left of their religion Yes We have emergency alert in AA-23 princess Put sections on alert Obi is here is with him If you are right he must not be allowed to escape Escape is not his plan I must face him alone Get behind me Watch your left They went down cell bay Can not get out way You cut off our only escape route Maybe you would like it back in your cell Your Yes Are there other ways out of cell bay We have been cut off What was that I did not copy I said systems have been alerted to your presence main entrance seems to be only way in or out other information on your level is restricted Open up in there Open up in there Oh no There is not other way out I can not hold them off forever Now what rescue When you came in here did not you have plan for getting out He is brains sweetheart,caring
