Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
11,"Ah, ta-ta-ta. Let's not blow... - Shit! - ...this out of proportion. You think you can steal from us and just walk away? - Yeah. - I'm putting the word out. Five hundred grand for this clown dead. A million alive, so I can teach him some manners first. All right. So, listen, why don't you give me a call... ...when you wanna start taking things a little more seriously? Here's my card. You're a hard man to reach. Lau's halfway to Hong Kong. If you'd have asked, I could have taken his passport. All that was left in the vaults were marked bills. They knew we were coming. As soon as your office got involved... My office? You're sitting down there with scum like Wuertz and Ramirez and you're talking... Oh, yeah. I almost had your rookie cold on a racketeering beat. Don't try and cloud the fact that clearly Maroni's got people in your office, Dent. We need Lau back... ...but the Chinese won't extradite a national under any circumstances. If I get him to you, can you get him to talk? I'll get him to sing. We're going after the Mob's life savings. Things will get ugly. I knew the risk when I took this job, lieutenant. How will you get him back, any...? He does that. Our Chinese friends left town before I could tell them the deal was off. Well, I'm sure that you've always wanted to go to Hong Kong. What's wrong with a phone call? I think Mr. Lau deserves a more personal touch. Now, for high-altitude jumps, you're going to need oxygen and stabilizers. Well, I must say, compared to your usual requests...",89.35700000000003,281,Ah ta ta Let us not blow Shit this out of proportion You think you can steal from us and just walk away Yeah I am putting word out grand for clown dead alive so I can teach him manners first All right So listen why do not you give me call when you want to start taking things little more seriously Here is my card You are hard man to reach 's halfway to If you would have asked I could have taken his passport All that was left in vaults were marked bills They knew we were coming As soon as your office got involved My office You are sitting down there with scum like and and you are talking Oh yeah I almost had your rookie cold on racketeering beat Do not try and cloud fact that clearly 's got people in your office We need back but will not extradite national under circumstances If I get him to you can you get him to talk I will get him to sing We are going after 's life savings Things will get ugly I knew risk when I took job lieutenant How will you get him back any He does that Our Chinese friends left town before I could tell them deal was off Well I am sure that you have always wanted to go to What is wrong with phone call I think deserves more personal touch Now for high altitude jumps you are going to need oxygen and stabilizers Well I must say compared to your usual requests,annoyance
12,"...jumping out of an airplane is pretty straightforward. What about getting back into the plane? - I'd recommend a good travel agent. - Without it landing. Now, that's more like it, Mr. Wayne. The CIA had a program back in the '60s... ...for getting their people out of hot spots called Sky Hook. - We could look into that. - Yeah. Okay. Now... Hardened Kevlar plates over titanium-dipped tri-weave fibers for flexibility. You'll be lighter, faster, more agile. Perhaps you should read the instructions first? - Yeah. - Now, there is a tradeoff. Separation of the plates makes you more vulnerable to knives and gunfire. We wouldn't wanna make things too easy, now, would we? How will it hold up against dogs? We talking rottweilers or Chihuahuas? Should do fine against cats. I found one in Arizona. A very nice man said he could have it up and running in a week, and he takes cash. - What about the flight crew? - South Korean smugglers. They run flights into Pyongyang, below radar. - Did you think of an alibi? - Oh, yes. I believe this is your plane, sir. You look tired, Alfred. You'll be all right without me? If you can tell me the Russian for ""apply your own bloody suntan lotion."" Yo, Gambol, somebody here for you. They say they've just killed the Joker. They brought the body. So, dead, that's 500. How about alive? You wanna know how I got these scars? My father was... ...a drinker... ...and a fiend.",89.338,254,jumping out of airplane is pretty straightforward What about getting back into plane I would recommend good travel agent Without it landing Now that is more like it had program back in ' 60s for getting their people out of hot spots called We could look into that Yeah Okay Now Hardened plates over titanium dipped tri - weave fibers for flexibility You will be lighter faster more agile Perhaps you should read instructions first Yeah Now there is tradeoff Separation of plates makes you more vulnerable to knives and gunfire We would not want to make things too easy now would we How will it hold up against dogs We talking rottweilers or Should do fine against cats I found in very nice man said he could have it up and running in week and he takes cash What about flight crew South Korean smugglers They run flights into below radar Did you think of alibi Oh yes I believe this is your plane You look tired You will be all right without me If you can tell me for apply your own bloody suntan lotion somebody here for you They say they have just killed They brought body So dead that is How about alive You want to know how I got scars My father was drinker and fiend,neutral
13,"And one night, he goes off crazier than usual. Mommy gets the kitchen knife to defend herself. He doesn't like that... ...not one bit. So, me watching... ...he takes the knife to her, laughing while he does it. He turns to me and he says: ""Why so serious?"" He comes at me with the knife. ""Why so serious?"" He sticks the blade in my mouth. ""Let's put a smile on that face."" And... Why so serious? Now... ...our operation is small... ...but there is a lot of potential... ...for aggressive expansion. So which of you fine gentlemen would like to join our team? Oh. There's only one spot open right now, so we're gonna have... ...tryouts. Make it fast. Welcome to Hong Kong, Mr. Fox. Mr. Lau regrets he is unable to greet you in person today. I understand. For security purposes, I'm gonna have to ask you to check in your mobile. Of course. I must apologize for leaving Gotham in the middle of our negotiations. This misunderstanding with the Gotham police force... - ...I couldn't let it threaten my company. - Of course. A businessman of your stature will understand and... ...with you here now, we can continue.",89.089,200,And night he goes off crazier than usual gets kitchen knife to defend herself He does not like that not bit So me watching he takes knife to her laughing while he does it He turns to me and he says Why so serious He comes at me with knife Why so serious He sticks blade in my mouth Let us put smile on face And Why so serious Now our operation is small but there is lot of potential for aggressive expansion So which of you fine gentlemen would like to join our team Oh There is only spot open right now so we are going to have tryouts Make it fast Welcome to regrets he is unable to greet you in person today I understand For security purposes I am going to have to ask you to check in your mobile Of course I must apologize for leaving in middle of our negotiations misunderstanding with police force I could not let it threaten my company Of course businessman of your stature will understand and with you here now we can continue,neutral
14,"Well, I do appreciate you bringing me out here in such style, Mr. Lau, but I re... We do not allow cell phones in here. I'm sorry. Forgot I had it. No, I really came to tell you that our business deal has to be put on hold. You see, we can't afford to be seen to do business with... ...whatever it is you're accused of being. I'm sure a businessman of your stature will understand. I think, Mr. Fox, a simple phone call might have sufficed. Mr. Wayne didn't want you to think he was deliberately wasting your time. Just accidentally wasting it. That's very good, Mr. Lau. ""Accidentally."" Very good. Hey, sir. There's a better view from the peak tram. How's the view from LSI Holdings? Restricted. Lau is holed up in there good and tight. - What's this? - I had R&D work it up. Sends out a high-frequency pulse... ...records the response time for mapping an environment. Sonar. Just like a... Submarine, Mr. Wayne. Like a submarine. - And the other device? - It's in place. Mr. Wayne? Good luck. Look, give us the money and we'll talk about making a deal. The money is the only reason I'm still alive. Oh, you mean, when they find out that you've helped us, they're gonna kill you? - Are you threatening my client? - No. I'm just assuming your client's cooperation with this investigation. As will everyone. No? Okay. Enjoy your time in County, Mr. Lau. Wait! I won't give you the money... ...but I will give you my clients, all of them.",88.79999999999997,266,Well I do appreciate you bringing me out here in such style but I re We do not allow cell phones in here I am sorry I had it No I really came to tell you that our business deal has to be put on hold You see we can not afford to be seen to do business with whatever it is you are accused of being I am sure businessman of your stature will understand I think simple phone call might have sufficed did not want you to think he was deliberately wasting your time Just accidentally wasting it That is very good Accidentally Very good Hey There is better view from peak tram How is view from is holed up in there good and tight What is this I had R&D work it up Sends out high frequency pulse records response time for mapping environment Just like Like submarine And other device It is in place Good luck Look give us money and we will talk about making deal money is only reason I am still alive Oh you mean when they find out that you have helped us they are going to kill you Are you threatening my client No I am just assuming your client 's cooperation with investigation As will everyone No Okay Enjoy your time in Wait I will not give you money but I will give you my clients all of them,admiration
15,"You were a glorified accountant. What could you possibly have on all of them that we could charge? I'm good with calculation. I handled all their investments. One big pot. Got it. One minute. RICO. If they pooled their money, we can charge them as one criminal conspiracy. Charge them with what? In a RICO case, if you can charge one of them with a felony... You can charge all of them with it. That's great. Mr. Lau. What kind of details do you have about this communal fund? - Ledgers...? - Immunity, protection... - ...a chartered plane back to Hong Kong. - After you testify in open court. I'm just curious. With all your clients locked up... ...what's gonna happen with all that money? Like I said, I'm good with calculation. He can't go to County. I'll keep him here in the holding cells. What is this, Gordon, your fortress? Well, you trust them over at County? I don't trust them here. Lau stays. Well, I don't know about Mr. Lau's travel arrangements, but I'm sure glad he's back. Put word out. We hire the clown. He was right. We have to fix real problem. Batman. - I'm not aware of any participation... - Our boy looks good on the tube. You sure you wanna embarrass me in front of my friends? Oh, don't worry. They're coming too. Have a nice trip. See you next fall. Seven hundred twelve counts of extortion. Eight hundred and forty-nine counts of racketeering.",86.378,250,You were glorified accountant What could you possibly have on all of them that we could charge I am good with calculation I handled their investments big pot Got it minute If they pooled their money we can charge them as criminal conspiracy Charge them with what In case if you can charge of them with felony You can charge all of them with it That is great kind of details do you have about communal fund protection chartered plane back to After you testify in open court I am just curious With your clients locked up what is going to happen with money Like I said I am good with calculation He can not go to I will keep him here in holding cells What is this your fortress Well you trust them over at I do not trust them here stays Well I do not know about 's travel arrangements but I am sure glad he is back Put word out We hire clown He was right We have to fix real problem I am not aware of participation Our boy looks good on tube You sure you want to embarrass me in front of my friends Oh do not worry They are coming too Have nice trip See you next fall counts of extortion and counts of racketeering,approval
16,"Two hundred and forty-six counts of fraud. Eighty-seven counts of conspiracy murder. Five hundred and twenty-seven counts of obstruction of justice. How do the defendants plead? Order in the court. Five hundred and forty-nine criminals at once. How did you convince Surrillo to hear this farce? She shares my enthusiasm for justice. After all, she is a judge. Even if you blow enough smoke to get convictions out of Surrillo... ...you're gonna set a new record at appeals. It won't matter. The head guys make bail, sure. But the midlevel guys, they can't. They can't afford to be off the streets. They'll cut deals that include some jail time. Think of all you could do with 18 months of clean streets. - Mr. Mayor, you can't... - No, get out. Both of you. Sit down. The public likes you. That's the only reason that this might fly. But that means it's on you. They're all gonna come after you now, and not just the Mob. Politicians, journalists, cops. Anyone whose wallet's about to get lighter. Are you up to it? You'd better be. Because they get anything on you... ...and those criminals are back on the streets, followed swiftly by you and me. Jesus! I think your fundraiser will be a great success, sir. And why do you think I wanna hold a party for Harvey Dent? I assumed it was your usual reason for socializing beyond myself... ...and the scum of Gotham's underbelly: To try to impress Miss Dawes. Very droll, but very wrong. Actually, it's Dent. Police released video footage found concealed on the body. Sensitive viewers, be aware. The image is disturbing.",88.83900000000001,275,and counts of fraud counts of conspiracy murder and counts of obstruction of justice How do defendants plead Order in court and criminals at once How did you convince to hear farce She shares my enthusiasm for justice After all she is judge Even if you blow enough smoke to get convictions out of you are going to set new record at appeals It will not matter head guys make bail sure But midlevel guys they can not They can not afford to be off streets They will cut deals that include jail time Think of all you could do with months of clean streets you can not No get out Both of you Sit down public likes you That is only reason that this might fly But that means it is on you They are all going to come after you now and not just Mob Politicians journalists cops Anyone wallet 's about to get lighter Are you up to it You would better be Because they get anything on you and criminals are back on streets followed swiftly by you and me I think your fundraiser will be great success And why do you think I want to hold party for I assumed it was your usual reason for socializing beyond myself and scum of 's underbelly To try to impress Very droll but very wrong Actually it is Police released video footage found concealed on body Sensitive viewers be aware image is disturbing,neutral
17,"Tell them your name. Brian Douglas. And are you the real Batman? - No. - No? - No. - No? Then why do you dress up like him? Because he's a symbol that we don't have to be afraid of scum like you. Yeah. You do, Brian. You really do. Huh? Yeah. So you think Batman's made Gotham a better place? Hm? Look at me. Look at me! You see, this is how crazy Batman's made Gotham. You want order in Gotham... ...Batman must take off his mask and turn himself in. Oh, and every day he doesn't, people will die. Starting tonight. I'm a man of my word. Harvey Dent, scourge of the underworld... ...scared stiff by the trust-fund brigade. - I'll be back. - Rachel. A little liquid courage, Mr. Dent? - Thank you. Alfred, right? - That's right, sir. Rachel talks about you all the time. You've known her her whole life. Not yet, sir. Any psychotic ex-boyfriends I should be aware of? Oh, you have no idea. I'm sorry that I'm late. I'm glad to see that you all got started without me. Now, where is Harvey? Where...? Harvey Dent, the man of the hour. Where's Rachel Dawes? She is my oldest friend. Come here. When Rachel first told me she was dating Harvey Dent, I had one thing to say:",87.84400000000001,225,Tell them your name And are you real No No ? No No Then why do you dress up like him Because he is symbol that we do not have to be afraid of scum like you Yeah You do You really do Huh Yeah So you think 's made better place Hm Look at me Look at me You see this is how crazy 's made You want order in must take off his mask and turn himself in Oh and day he does not people will die Starting tonight I am man of my word scourge of underworld scared stiff by trust fund brigade I will be back little liquid courage Thank you Alfred right That is right talks about you time You have known her her whole life Not yet sir psychotic ex - boyfriends I should be aware of Oh you have idea I am sorry that I am late I am glad to see that you all got started without me Now where is Where man of hour Where is She is my oldest friend Come here When first told me she was dating I had thing to say,gratitude
18,"""The guy from those God-awful campaign commercials?"" ""I believe in Harvey Dent."" Yeah, nice slogan, Harvey. But it caught Rachel's attention. And then I started to pay attention to Harvey... ...and all that he's been doing as our new DA. And you know what? I believe in Harvey Dent. I believe that on his watch, Gotham can feel... ...a little safer, a little more optimistic. Look at this face. This is the face of Gotham's bright future. To Harvey Dent. Let's hear it for him. Harvey. Harvey may not know you well enough to understand you're making fun of him... - ...but I do. - No, I meant every word. You know that day that you once told me about... ...when Gotham would no longer need Batman? - It's coming. - Bruce. - You can't ask me to wait for that. - It's happening now. Harvey is that hero. He locked up half of the city's criminals, and he did it without wearing a mask. Gotham needs a hero with a face. You can throw a party, Wayne, I'll give you that. Thanks again. You mind if I borrow Rachel? Lieutenant, that joker card pinned to the body? Forensics found three sets of DNA. - Any matches? - All three. The DNA belongs to Judge Surrillo, Harvey Dent and Commissioner Loeb. The Joker's telling us who he's targeting. Get a unit over to Surrillo's house. Tell Wuertz to find Dent. Protective custody. Where's the commissioner? - City hall. - Seal the building. - No one in or out till I get there. - Got it. Gordon. What are you up to? We're secure. I want a floor-by-floor search of the entire building.",89.13099999999999,282,guy from awful campaign commercials I believe in Yeah nice slogan But it caught 's attention And then I started to pay attention to and all that he is been doing as our new DA And you know what I believe in I believe that on his watch can feel little safer little more optimistic Look at face This is face of 's bright future To Let us hear it for him Harvey may not know you well enough to understand you are making fun of him but I do No I meant word You know day that you once told me about when would no longer need It is coming You can not ask me to wait for that It is happening now is hero He locked up half of city 's criminals and he did it without wearing mask needs hero with face You can throw party I will give you that Thanks again You mind if I borrow that joker card pinned to body Forensics found sets of matches DNA belongs to and 's telling us who he is targeting Get unit over to 's house Tell to find Protective custody Where is commissioner hall Seal building one in or out till I get there Got it What are you up to We are secure I want floor by floor search of entire building,gratitude
19,"We believe the Joker's made a threat against your life. These are dangerous people. - You're not giving me a lot of information. - Even we don't know where you're going. Take the envelope, get in, open it. It'll tell you where you're headed. You can't leave me alone with these people. The whole Mob's after you and you're worried about these guys? Compared to this, the Mob doesn't scare me. Gordon, you're unlikely to discover this for yourself, so... ...take my word, the police commissioner earns a lot of threats. I found the appropriate response to these situations a long time ago. Them gunning for you makes you see things clearly. Yeah, I bet. Yeah. It makes you think about things you couldn't stand losing... ...about who you wanna spend your life with. - That's a pretty big commitment. - Not if the Mob has their way. You get to explain to my wife... ...why I'm late for dinner. Sir, the joker card had traces of your DNA on it. - Don't do that. - All right. - Let's be serious, then. - Okay. What's your answer? I don't have an answer. How'd they get my DNA? Somebody with access to your office or house... ...must have lifted a tissue or a glass... Wait! Wait! - Well, I guess no answer is a no. - Harvey. - It's someone else, isn't it? - Harvey. Just tell me it's not Wayne. The guy's a complete f... What are you doing? Oh, shit. Get a medic! They've come for him. We made it. Stay hidden. Good evening, ladies and gentlemen. We are tonight's entertainment.",88.66900000000003,273,We believe 's made threat against your life These are dangerous people You are not giving me lot of information Even we do not know where you are going Take envelope get in open it It will tell you where you are headed You can not leave me alone with people whole Mob 's after you and you are worried about guys Compared to this Mob does not scare me you are unlikely to discover this for yourself so take my word police commissioner earns lot of threats I found appropriate response to situations long time ago Them gunning for you makes you see things clearly Yeah I bet Yeah It makes you think about things you could not stand losing about who you want to spend your life with That is pretty big commitment Not if Mob has their way You get to explain to my wife why I am late for dinner joker card had traces of your DNA on it Do not do that All right Let us be serious then Okay What is your answer I do not have answer How did they get my DNA Somebody with access to your office or house must have lifted tissue or glass Wait Wait Well I guess answer is no It is someone else is not it Just tell me it is not guy 's complete f What are you doing Oh shit Get medic They have come for him We made it Stay hidden Good evening ladies and gentlemen We are tonight 's entertainment,neutral
20,"I only have one question: Where is Harvey Dent? You know where Harvey is? You know who he is? Hands up, pretty boy. Do you know where I can find Harvey? I need to talk to him. Just something little, huh? No. What's going on out there? Wayne! - Oh, thank God, you've got a panic room. - Hey, wait... Oh, you gotta be kidding me. You know, I'll settle for his loved ones. We're not intimidated by thugs. You know... ...you remind me of my father. I hated my father. Okay, stop. Well, hello, beautiful. You must be Harvey's squeeze. Hm? And you are beautiful. You look nervous. Is it the scars? You wanna know how I got them? Come here. Hey. Look at me. So I had a wife. She was beautiful, like you... ...who tells me I worry too much... ...who tells me I ought to smile more... ...who gambles and gets in deep with the sharks. Hey. One day they carve her face. And we have no money for surgeries. She can't take it. I just wanna see her smile again. I just want her to know that I don't care about the scars. So...",87.797,199,I only have question Where is You know where is You know who he is Hands up pretty boy Do you know where I can find I need to talk to him Just something little No What is going on out there Oh thank you have got panic room Hey wait Oh you got to be kidding me You know I will settle for his loved ones We are not intimidated by thugs You know you remind me of my father I hated my father Okay stop Well hello beautiful You must be 's squeeze Hm And you are beautiful You look nervous Is it scars You want to know how I got them Come here Hey Look at me So I had wife She was beautiful like you who tells me I worry too much who tells me I ought to smile more who gambles and gets in deep with sharks Hey day they carve her face And we have money for surgeries She can not take it I just want to see her smile again I just want her to know that I do not care about scars So,amusement
21,"...I stick a razor in my mouth and do this... ...to myself. And you know what? She can't stand the sight of me. She leaves. Now I see the funny side. Now I'm always smiling. You got a little fight in you. I like that. Then you're gonna love me. Drop the gun. Oh, sure. You just take off your little mask and show us all who you really are. Hm? Let her go. Very poor choice of words. Are you all right? Let's not do that again. - Is Harvey okay? - He's safe. Thank you. Jim, it's over. As long as they don't get to Lau, we've cut off their funds. The prosecution's over. Nobody's standing up in front of a judge... ...while judges and police commissioners are getting blown away. - What about Dent? - He's got any sense, Dent's halfway to Mex... So where do you keep your trash? You're due in court. I need you alive long enough to get you on the record. You can't protect me. You can't even protect yourselves. You refuse to cooperate, you're not coming back here, you go to County. How long do you calculate you'll last in there? Targeting me won't get their money. I knew the Mob wouldn't go down easily... - ...but this is different. They crossed a line. - You crossed the line first. You squeezed them, you hammered them to the point of desperation. And in their desperation, they turned to a man they didn't fully understand. Criminals aren't complicated, Alfred. We just need to figure out what he's after. With respect, Master Wayne... ...perhaps this is a man you don't fully understand either.",89.317,280,I stick razor in my mouth and do this to myself And you know what She can not stand sight of me She leaves Now I see funny side Now I am always smiling You got little fight in you I like that Then you are going to love me Drop gun Oh sure You just take off your little mask and show us all who you really are ? Let her go Very poor choice of words Are you all right Let us not do that again Is okay He is safe Thank you it is over As long as they do not get to we have cut off their funds prosecution 's over Nobody 's standing up in front of judge while judges and police commissioners are getting blown away What about He is got sense 's halfway to So where do you keep your trash You are due in court I need you alive long enough to get you on record You can not protect me You can not even protect yourselves You refuse to cooperate you are not coming back here you go to How long do you calculate you will last in there Targeting me will not get their money I knew Mob would not go down easily but this is different They crossed line You crossed line first You squeezed them you hammered them to point of desperation And in their desperation they turned to man they did not fully understand Criminals are not complicated We just need to figure out what he is after With respect perhaps this is man you do not fully understand either,neutral
22,"A long time ago, I was in Burma... ...and my friends and I were working for the local government. They were trying to buy the loyalty of tribal leaders... ...by bribing them with precious stones... ...but their caravans were being raided in a forest north of Rangoon by a bandit. So we went looking for the stones. But in six months, we never met anyone who traded with him. One day, I saw a child playing with a ruby... ...the size of a tangerine. The bandit had been throwing them away. - So why steal them? - Because he thought it was good sport. Because some men aren't looking for anything logical, like money. They can't be bought, bullied, reasoned or negotiated with. Some men just wanna watch the world burn. Your name, sir? Eighth and Orchard. You'll find Harvey Dent there. Check the names. ""Richard Dent."" ""Patrick Harvey."" Harvey Dent. I need 10 minutes with the scene before your men contaminate it. - It's because of you these guys are dead... - Detective! Give us a minute, guys. That's brick underneath. - Gonna take ballistics off a shattered bullet? - No. Fingerprints. Whatever you're gonna do, do it fast. Because we found his next target. He's put it in tomorrow's paper. I'm not sure you made it loud enough, sir. What can I do for you, Mr. Reese?",86.58500000000001,229,long time ago I was in and my friends and I were working for local government They were trying to buy loyalty of tribal leaders by bribing them with precious stones but their caravans were being raided in forest north of by bandit So we went looking for stones But in months we never met anyone who traded with him day I saw child playing with ruby size of tangerine bandit had been throwing them away So why steal them Because he thought it was good sport Because men are not looking for anything logical like money They can not be bought bullied reasoned or negotiated with men just want to watch world burn Your name and You will find there Check names I need minutes with scene before your men contaminate it It is because of you guys are dead Give us minute guys That is brick underneath Going To take ballistics off shattered bullet No Fingerprints Whatever you are going to do do it fast Because we found his next target He is put it in tomorrow 's paper I am not sure you made it loud enough sir What can I do for you,neutral
23,"You wanted me to do the diligence on the LSI Holdings deal again. Well, I found some irregularities. Their CEO is in police custody. No, not with their numbers, with yours. Applied Sciences. Whole division of Wayne Enterprises just disappeared overnight. I went down to the archives and I started pulling some old files. Don't tell me you didn't recognize your baby pancaking cop cars on the evening news. Now you got the entire R&D Department burning through cash... ...claiming it's related to cell phones for the Army? What are you building for him now, a rocket ship? I want... ...$10 million a year for the rest of my life. Let me get this straight. You think that your client... ...one of the wealthiest, most powerful men in the world, is secretly a vigilante... ...who spends his nights beating criminals to a pulp with his bare hands... ...and your plan is to blackmail this person? Good luck. When... Keep that. This is your original scan. Here it is reengineered. And there's the thumbprint he left when he pushed the round in the clip. I'll get you a copy. Mr. Wayne, did you reassign R&D? Yeah. Government telecommunications project. Wasn't aware we had any government contracts. You know, Lucius, I'm playing this one pretty close to the chest. Fair enough. With no word from the Batman, even as they mourn Commissioner Loeb...",88.33999999999999,231,You wanted me to do diligence on deal again Well I found irregularities Their CEO is in police custody No not with their numbers with yours Whole division of just disappeared overnight I went down to archives and I started pulling old files Do not tell me you did not recognize your baby pancaking cop cars on evening news Now you got entire burning through cash claiming it is related to cell phones for What are you building for him now rocket ship I want year for rest of my life Let me get straight You think that your client of wealthiest most powerful men in world is secretly vigilante who spends his nights beating criminals to pulp with his bare hands and your plan is to blackmail person Good luck When Keep that This is your original scan Here it is reengineered And there is thumbprint he left when he pushed round in clip I will get you copy did you reassign Yeah Government telecommunications project Was not aware we had government contracts You know I am playing pretty close to chest Fair enough With word from even as they mourn,neutral
24,"...these cops have to wonder if the Joker will make good on his threat... ...in the obituary column of The Gotham Times to kill the mayor. I've checked all the databases. There are four possibles. Cross-reference the addresses. Look for Parkside, overlooking the parade. I got one. Melvin White, 1502 Randolph Apartments. Aggravated assault, moved to Arkham twice. What do you got on the roof? We're tight, but frankly, there's a lot of windows up here. Commissioner Loeb dedicated his life to law enforcement... ...and to the protection of his community. I remember when I first took office... ...and I asked if he wanted to stay on as commissioner. And he said he would, provided I kept my politics out of his office. Clearly he was not a man who minced words, nor should he have been. A number of policies that he enacted as commissioner were unpopular. Policies that flooded my office with angry calls and letters... - Who's that? - What happened? They took our guns. And our uniforms. And as we recognize the sacrifice of this man... ...we must remember that vigilance is the price of safety. Stand by. Honor guard. Attention. Port arms. Ready! Aim! Fire! Ready! Aim! Ready! Aim! Stay down! Don't move! Mr. Mayor. Get him out of here. - I'll see you later. - Why are you going back? Get out of here.",89.46300000000002,230,cops have to wonder if will make good on his threat in obituary column of to kill mayor I have checked databases There are possibles Cross - reference addresses Look for overlooking parade I got Aggravated assault moved to twice What do you got on roof We are tight but frankly there is lot of windows up here dedicated his life to law enforcement and to protection of his community I remember when I first took office and I asked if he wanted to stay on as commissioner And he said he would provided I kept my politics out of his office Clearly he was not man who minced words nor should he have been number of policies that he enacted as commissioner were unpopular Policies that flooded my office with angry calls and letters Who is that What happened They took our guns And our uniforms And as we recognize sacrifice of man we must remember that vigilance is price of safety Stand by Honor guard Attention Port arms Ready Ready Ready Aim Stay down Do not move Get him out of here I will see you later Why are you going back Get out of here,anger
25,"Tell me what you know about the Joker. No. I'm sorry, Barbara. Jimmy, go play with your sister. Go ahead, honey. If there's anything we can do, anything you need, we're here for you. Are you out there? Are you? You brought this craziness on us. You did! You brought this on us! Switch it off, he ain't coming. He doesn't wanna talk to us. God help whoever he does wanna talk to. Can't we go some place quieter? We can't hear each other talk. What makes you think I wanna hear you talk? What? - Yeah? - Second. Okay. - Harvey, where are you? - Where are you? I'm where you should be, at Major Crimes. I'm trying to deal with all of this mess. - Can I get the fingerprint analysis? - Rachel, listen. You're not safe there. - This is Gordon's unit. - Gordon's gone. - He vouched for these men. - And he's gone. The Joker's named you next. God, is there someone, is there anyone in this town we can trust? Bruce. We can trust Bruce Wayne. No. Rachel, I know you're his friend, but... Harvey, trust me. Bruce's penthouse is now the safest place in the city. Then you go straight there. Don't tell anybody and I'll find you there. I love you. I want the Joker. From one professional to another... ...you're trying to scare somebody, pick a better spot. From this height, the fall wouldn't kill me. I'm counting on it. - Where is he? - I don't know where he is. He found us. He must have friends. Friends? Have you met this guy? Someone knows where he is.",89.425,278,Tell me what you know about No I am sorry go play with your sister Go ahead honey If there is anything we can do anything you need we are here for you Are you out there Are you You brought craziness on us You did You brought this on us Switch it off he are not coming He does not want to talk to us help whoever he does want to talk to Can not we go place quieter We can not hear other talk What makes you think I want to hear you talk What Yeah Second Okay where are you Where are you I am where you should be at I am trying to deal with all of mess Can I get fingerprint analysis listen You are not safe there This is 's unit 's gone He vouched for men And he is gone 's named you next is there someone is there anyone in town we can trust We can trust No I know you are his friend but trust me 's penthouse is now safest place in city Then you go straight there Do not tell anybody and I will find you there I love you I want From professional to another you are trying to scare somebody pick better spot From height fall would not kill me I am counting on it Where is he I do not know where he is He found us He must have friends Friends Have you met guy Someone knows where he is,caring
26,"Nobody's gonna tell you nothing. They're wise to your act. You got rules. The Joker, he's got no rules. Nobody's gonna cross him for you. If you want this guy, you got one way. But you already know what that is. Just take off that mask, let him come find you. Or you can let a couple more people get killed while you make up your mind. You wanna play games? How's that feel? - You wouldn't. - I wouldn't! You don't think I will? You don't think I will? No. No, I wouldn't. That's why I'm not gonna leave it up to me. Heads, you get to keep your head. Tails... ...not so lucky. So you wanna tell me about the Joker? - Let's go again. - I don't know anything! God, don't! You're not playing the odds, friend. Let's do it again. You'd leave a man's life to chance? - Not exactly. - His name's Schiff, Thomas. He's a paranoid schizophrenic, former patient at Arkham. The kind of mind the Joker attracts. What do you expect to learn from him? The Joker killed Gordon. He's gonna kill Rachel. You're the symbol of hope I could never be. Your stand against organized crime... ...is the first legitimate ray of light in Gotham in decades. If anyone saw this, everything would be undone. The criminals you arrested would be released... ...and Jim Gordon will have died for nothing. You're gonna hold a press conference tomorrow.",88.713,245,Nobody 's going to tell you nothing They are wise to your act You got rules he is got rules Nobody 's going to cross him for you If you want guy you got way But you already know what that is Just take off mask let him come find you Or you can let couple more people get killed while you make up your mind You want to play games How is that feel You would not I would not You do not think I will You do not think I will No No I would not That is why I am not going to leave it up to me Heads you get to keep your head Tails not so lucky So you want to tell me about Let us go again I do not know anything do not You are not playing odds friend Let us do it again You would leave man 's life to chance Not exactly His name 's He is paranoid schizophrenic former patient at kind of mind attracts What do you expect to learn from him killed He is going to kill You are symbol of hope I could never be Your stand against organized crime is first legitimate ray of light in in decades If anyone saw this everything would be undone criminals you arrested would be released and will have died for nothing You are going to hold press conference tomorrow,neutral
