Number,StartMilliseconds,EndMilliseconds,Text
79,570487,573490,"by throwing the easiest putt
in the history of putting."
80,573574,577119,"- I feel filthy.
- No, no. You have to play golf badly."
81,577202,579413,"- But aren't you used to that?
- Ha-ha."
82,579496,583417,"Well, just think another 23 years of this
and then we're off to the good life."
83,583500,585461,Or I could retire early.
84,585544,587713,"Andrew, you don't want
to go to university, do you?"
85,587796,589256,- Not really.
86,589339,592509,"- Perfect.
- Well, I'm not feeding either of you."
87,592593,593802,"Don't know what you're smiling at,"
88,593886,595429,"it'll be at least 50 years
until you can retire."
89,595512,598724,"- Greville Wynne, please?
- Yeah. Let me see if he's home."
90,598807,602853,"- Sounds like work.
- No. Tell them I'm in my chair."
91,602936,604688,Yes. He's just walked in.
92,611028,612237,Greville Wynne.
93,612321,615365,"Greville, this is James Dobbing
from the Board of Trade."
94,615449,616617,We met last year.
95,616700,618577,"Yes, yes. At the reception of Whitehall."
96,618660,620746,James! How good to hear from you.
97,620829,623957,"- James, hello.
- Greville."
98,624041,625042,I hope you don't mind.
99,625125,627711,"My friend Helen is a consultant
in from the States."
100,627795,629046,"I thought, ""Why not?"""
101,629129,631423,Greville Wynne. A real pleasure.
102,631507,633133,"Helen Talbot, likewise."
103,635677,637888,"James tells me you've been
working in Eastern Europe."
104,637971,641016,"Hmm. More and more.
Tremendous opportunities."
105,641099,642809,"Plenty of demand, no local supply."
106,643810,646772,"Czechoslovakia, Hungary."
107,646855,649650,- Ghastly food.
108,649733,653028,"- What about the Soviet Union?
- Well, not just yet. Someday."
109,653111,655197,"I'd like to see temperatures
cool off a bit first."
110,655280,657115,"Actually, now might be the perfect time."
111,657199,659284,"Oh, really? Why?
What did you hear?"
112,659368,660827,"Well, Helen and I have associates"
113,660911,663163,"who would be interested
to see what might come of it."
114,665541,668460,"It would be a real service
to Great Britain."
115,668544,669711,And the world.
116,686520,688438,Forgive me. I'm just a bit--
117,691066,694528,"Sorry. James, I know you said you had
an office in Board of Trade."
118,695988,696822,But...
119,698156,700534,"Is it possible
that you actually work..."
120,700617,703120,"at a different branch
of Her Majesty's government?"
121,707457,708458,"Oh, my."
122,711378,712921,This is unexpected.
123,714131,716800,"Sorry, I-- I don't understand."
124,716883,719720,"Why, I'm-I'm-- I'm just a salesman."
125,719803,724391,"Exactly. An ordinary salesman
with no connection to the government."
126,724474,725601,"Look, this is all fascinating,"
127,725684,729813,"and I-I really can't believe I'm actually
having lunch with spies."
128,731064,732065,But...
129,734067,736278,I couldn't possibly...
130,740324,744244,"- What would you want me to do?
- Nothing dodgy, nothing illegal,"
131,744328,747831,"- just what you would naturally do.
- I'm sorry. I don't follow."
132,747914,752127,"Someone in your field
hoping to do business in the Soviet Union,"
133,752210,754921,how would you get started?
134,755005,756465,"Well, I suppose I'd set up a meeting"
135,756548,759760,"with the State Committee
for Scientific Research in Moscow."
136,760761,762429,That sounds fine.
137,762512,765891,"So, you want me
to go to Moscow and then..."
138,768185,769436,Do business.
139,772981,776443,"All this secrecy must seem absurd,
but I promise, it's to help you."
140,776526,779237,"We want you to act exactly like
the ordinary businessman you are."
141,779321,781448,"That'll be much easier
if you don't know any details."
142,781531,783283,"Right. But would I be
putting myself in danger?"
143,783367,784951,"That detail, I-- I'd have to know."
144,785035,787037,"Greville, let me put this delicately."
145,787120,788455,You're a middle-aged businessman
146,788538,791375,"who drinks a bit too much
and isn't exactly in top shape."
147,791458,795087,"During the war, you were a private,
never even saw combat."
148,795170,798715,"My point is, if this mission
was the least bit dangerous,"
149,798799,801676,you really are the last man we'd send.
150,801760,804388,"Well, thank you
for putting it so delicately."
151,809393,812521,"Make sure you wear it
while you're in Moscow."
152,812604,814731,What does this do? Shoot poison darts?
153,814815,817067,"Thank you so much, Greville.
You're a good man."
154,817150,819319,"And I know we can count on you
to be discreet."
155,825075,827160,How was your day?
156,827244,830038,"Oh, it was fine."
157,832582,834960,"Mine was wonderful.
Thank you so much for asking."
158,835043,839089,"So sorry, I've got a head
full of contracts."
159,839172,841800,"Uh, you out with, uh, Tamara, weren't you?"
160,841883,844928,"Yes, we were at the club,
planning the charity dinner."
161,845011,846972,"- That was amusing.
- Huh!"
162,847055,850058,"Before you ask if you have to come,
yes, you have to come."
163,852436,855272,"- I've had an interesting lead.
- Really?"
164,855355,857774,"Might look at doing a little bit
of work in the Soviet Union."
165,857858,860902,"Hmm. Do stay out of The Gulag, darling."
166,932933,933934,Passport.
167,1007632,1009593,"How do you do?
Greville Wynne, pleasure."
168,1009676,1011011,"How do you do? Greville Wynne, pleasure."
169,1011094,1013346,How do you do? How do you do?
170,1013430,1016433,"And this is the head of our committee,
Oleg Penkovsky."
171,1016516,1018143,"Ah, pleasure to meet you."
172,1018226,1019853,Thank you for coming.
173,1019936,1025317,"I'm not here to tell you
what is best for Soviet industry."
174,1029404,1032198,"You gentlemen know that
far better than I ever will."
175,1034826,1038455,I'm here simply to open a door...
176,1042000,1045587,to the top manufacturers in the West.
177,1058308,1061019,Your proposal is interesting.
178,1062687,1065190,"- Would you like to have lunch?
- Of course."
179,1066274,1067525,After you.
180,1069486,1072113,"It is good you have dealt
with other communist governments,"
181,1072197,1074115,but so far from home.
182,1074199,1075950,Do you not prefer to work in England?
183,1076034,1078411,"I do what I can
to keep things interesting."
184,1080205,1083833,"But then, there's the political situation."
185,1085043,1087629,This is not a good time for East and West.
186,1087712,1091257,"Well, what I like to say is,
no matter what the politicians are doing,"
187,1091341,1096805,"factories still need machines,
machines still need parts."
188,1096888,1099599,"I'm a businessman, so I stick to business."
189,1105897,1106731,Hmm!
190,1111069,1115198,"- Do you have a family?
- I do, a boy, he's ten."
191,1115281,1116783,I wanted a boy very much.
192,1116866,1119869,"Then we had a girl.
Now she's my world."
193,1119953,1122664,"Mm. Likely not destroying your home
like our son."
194,1129337,1132048,Now... most important question.
195,1133633,1136720,"If you want to do business in Moscow,
I need to know."
196,1137721,1142016,"- Yes?
- Can you hold your alcohol?"
197,1145895,1148106,- It's my one true gift.
198,1162537,1164956,I want to show you another side of Russia.
199,1165039,1167083,"- Are you free this evening?
- Certainly."
200,1167167,1168668,Where are we off to?
201,1187312,1189189,Do you know Cinderella?
202,1191775,1195236,"Embarrassed to say,
I've never been to the ballet."
203,1195320,1198531,Then your trip is already worth it.
204,1199699,1201201,"If you will, mister."
205,1280864,1284325,"Your tie clip, I like it.
Where did you get it?"
206,1288246,1290498,It was a gift from a friend.
207,1290582,1294294,"- Is your friend American?
- Yes."
208,1297922,1301301,We can talk here. It is safe.
209,1303386,1305930,"I sent word to your friend. You're, um..."
210,1306014,1309934,"- I think the word is ""amateur.""
- Yes, exactly. Amateur."
211,1312270,1316190,"I've dreamt of this moment
for a very long time. Thank you."
212,1316274,1318109,"I wish I could tell you
how much this means."
213,1318192,1320737,"I think I'd rather
that you didn't tell me."
214,1322614,1324908,What happens now?
215,1324991,1327952,"- I don't need to do anything, do I?
- No, you go home."
216,1328036,1331205,"Then you invite me to visit London
with a trade delegation"
217,1331289,1332957,to meet your clients.
218,1333041,1336753,"- Your government would allow you?
- They would be thrilled."
219,1336836,1340340,"Part of my job
is to steal technology from the West."
220,1340423,1342467,Your friend is clever.
221,1344010,1346846,"Well, Oleg. May I call you Oleg?"
222,1346930,1350433,"In English, my name doesn't sound good.
Call me Alex."
223,1351768,1352852,Alex.
224,1358650,1360401,You're a good amateur.
225,1378836,1380213,"Since you took me to the Bolshoi,"
226,1380296,1383925,"I suppose I should take all of you
to the West End."
227,1384008,1385885,Some of the finest theater in the world.
228,1385969,1387512,That would be good.
229,1416624,1418584,"And this is my wife, Sheila."
230,1418668,1419752,"- Nice to meet you.
- Nice to meet you."
231,1419836,1422380,"- Nostrovia!
- Nostrovia!"
232,1423506,1425091,Cheers!
233,1425174,1427010,"Up yours, as well.
That's another one."
234,1427093,1428511,"- Up yours!
- Up yours!"
235,1428594,1429929,"- Up yours!
- Up yours!"
236,1468760,1471095,"- Off you go.
- Hello."
237,1471179,1472555,"Hello, goodbye."
238,1564021,1565398,We know you're a patriot.
239,1565481,1568234,We know how hard this must be for you.
240,1570444,1572405,"Colonel, whatever brought you here..."
241,1573698,1577326,"it must frighten you
more than the danger of being here."
242,1583207,1584208,Khrushchev.
243,1585877,1588671,Khrushchev frightens me.
244,1588754,1591465,"He is impulsive, chaotic,"
245,1591549,1594218,"a man like him should have
no clear command."
246,1595928,1597972,The West has fallen for his lie.
247,1598055,1601642,"The lie that Soviet regime
is growing soft, it is not."
248,1601726,1605229,"Khrushchev wants confrontation
with America."
249,1605313,1608065,He's looking for one.
250,1608149,1611277,"Do you have anything you could share
with us? Documents, perhaps?"
251,1612737,1615406,"Would you like to read the new edition
of Military Thought?"
252,1620953,1622872,I need assurances from you.
253,1625875,1628169,If it becomes necessary...
254,1628252,1630463,I must be able to defect with my family.
255,1630546,1632798,Absolutely. Whenever you want.
256,1634759,1636594,I will remain in place
257,1636677,1639889,"and keep you updated
on the Kremlin's thinking."
258,1639972,1642016,But tell your government...
259,1643684,1646604,they must use my information wisely.
260,1646687,1648105,Not as a weapon...
261,1649398,1651651,but as a tool to bring peace.
262,1669835,1672588,"Despite what Khrushchev claims,"
263,1672672,1677260,"America's nuclear arsenal
is still far superior to ours."
264,1678261,1681222,We do not yet have first strike capacity.
265,1681305,1685059,"You can annihilate us,
but we cannot annihilate you."
266,1685142,1687645,But that won't worry the Politburo.
267,1687728,1691399,"Do you think in the end that'll keep
Khrushchev from going too far?"
268,1694443,1696112,You have to be up in a few hours.
269,1696195,1698656,"- I'm fine.
- No, he's right."
270,1698739,1700366,We can finish this up tomorrow night.
271,1702535,1704203,And one last thing.
272,1705288,1707415,We need to talk about Greville.
273,1707498,1710084,"Don't worry. You won't have
to deal with him anymore."
274,1714380,1717133,"- No.
- It was Penkovsky's idea."
275,1717216,1719969,"You're perfect, you're a civilian,
so the KGB won't be watching you."
276,1720052,1723306,"You'll be in and out of Moscow anyway
to setup contracts."
277,1723389,1725975,"You still won't know any specifics,
you'll just be a courier."
278,1726058,1727893,Just a courier for Russian se--
279,1731147,1733733,"My God, I can't believe
you're bloody serious."
280,1733816,1735276,We've gone over it with Penkovsky.
281,1735359,1738821,"We believe the risk to you is minimal.
And we'll pay you."
282,1738904,1741449,"I make my own money,
thank you very much."
283,1741532,1744327,I have a wife and a child.
284,1744410,1746203,Either of you have a family?
285,1747747,1749332,"Oh, no."
286,1749415,1750916,"Don't suppose
you could tell me about that."
287,1751000,1754045,"Not a lot you can tell me about,
is there? Helen, James."
288,1754128,1757506,"I can tell you we'd both put ourselves
in harm's way when necessary,"
289,1757590,1760051,"and this is terribly necessary, Greville."
290,1760134,1763971,"Then might I suggest you find someone
who's suited for it."
291,1764055,1766182,"Sorry. I really have done
all I can for you."
292,1766265,1767850,"Greville, listen."
293,1767933,1771020,"The four-minute warning,
it won't do you any good."
294,1771103,1773022,"- What?
- The four-minute warning"
295,1773105,1775524,"before a Soviet nuclear missile
hits the UK."
296,1775608,1778027,"No, I know what that--
What are you talking about?"
297,1778110,1781947,"That-that's what this has all been about?
Nuclear war? Come on."
298,1786035,1788829,"See, here's the problem for you."
299,1788913,1791248,"Your house is a 12-minute drive
from your office,"
300,1791332,1793626,"ten minutes if you really push, right?"
301,1793709,1795336,"And you're usually
out on a sales call anyway,"
302,1795419,1798255,"so you're not getting back
to Sheila in time."
303,1798339,1801717,"And Andrew's school, that's nine minutes
from your house, 15 from your office,"
304,1801801,1804720,"and no one's getting to him either.
He'll get herded into the school basement."
305,1805930,1808140,I looked up the building plans.
306,1808224,1810684,"That's a sorry excuse
for a fallout shelter."
307,1810768,1812561,"Same with your basement, actually."
308,1812645,1815189,Only the government has decent shelters.
309,1818275,1819568,What do you do?
310,1821445,1822822,Hmm?
311,1822905,1825825,"You can spend those four minutes
trying to get Sheila on the phone,"
312,1825908,1828285,but you won't be able to get through.
313,1830037,1833833,"Or you can think about how you might have
helped stop this from happening..."
314,1835167,1836544,but you didn't.
315,1839755,1841549,And then that's it.
316,1844593,1846178,How dare you.
317,1859442,1862611,"Truly, we'll be better off
if he doesn't do it."
318,1862695,1863821,He'll do it.
319,1866740,1867867,"No, I got it."
320,1868951,1870077,All right.
321,1872663,1874540,"- Hello.
- Welcome. Do come in."
322,1874623,1876500,"- Oh! Hello.
- Hello."
323,1876584,1878836,"Oh, vodka, lovely."
324,1878919,1882465,"I was just saying to Greville
we didn't drink nearly enough last night."
325,1882548,1885676,"- Thank you. Uh, do come in.
- Thank you."
326,1887011,1888512,This is for Andrew.
327,1890055,1892892,"Very kind, thank you. This way."
328,1909158,1911327,Dad told me about Moscow.
329,1911410,1913329,What's it like in the rest of Russia?
330,1914497,1918000,"It is very beautiful.
Especially where I come from."
331,1918083,1921670,"A lot of trees, a lot of sky."
332,1922713,1923923,You feel...
333,1925382,1927885,very alone but in a good way.
334,1927968,1930137,I'd like to see that.
335,1930221,1931472,But then of course your government
336,1931555,1934975,"isn't all that keen on foreigners
just wandering around."
337,1937520,1940189,Do the Russians really hate us that much?
338,1940272,1943442,"I think they'd like our children
to be a little more polite, Andrew."
339,1944693,1946987,Our politicians hate your politicians.
340,1947071,1950324,"And yours hate ours, do not forget that."
341,1950407,1954411,"But the people,
your father and I, we do business."
342,1954495,1957831,"We spend time together,
I meet his family."
343,1959667,1962336,Maybe we're only two people...
344,1962419,1964088,but this is how things change.
345,1966340,1967174,Hmm.
346,1970928,1973305,"- What if I get caught?
- You won't."
347,1973389,1974932,You don't know that.
348,1976600,1978185,"They'd execute me, correct?"
349,1978269,1980312,"Not if they thought you're just a courier,"
350,1980396,1982731,"that you took packages
but didn't know what was in them."
351,1982815,1984733,"They would hold you to trade
for one of theirs."
352,1984817,1986360,For how long?
353,1986443,1988237,"- A couple of years.
- Oh, just a couple of years"
354,1988320,1990281,rotting in some Russian Gulag.
355,1990364,1994702,"They will not catch us.
The KGB will have no idea."
356,1994785,1997454,"Listen, I'm better at this than they are."
357,1997538,2002042,"- Fine. But I'm not.
- Look, your work..."
358,2003043,2007172,"It is only deception.
Controlling your emotion."
359,2007256,2009675,"I watched you do it in Moscow,
you did it tonight."
360,2009758,2011719,It's really not the same thing.
361,2011802,2014096,"If we're caught,
they would definitely execute me."
362,2014179,2015764,"Well, I'm very sorry,
but that's your choice."
363,2015848,2018684,"That is how sure I am
that you can do this."
364,2018767,2020561,I'm betting my life on it.
365,2023981,2025649,How can I explain this to Sheila?
366,2025733,2029778,"She cannot know the truth.
For her own safety, for yours."
367,2029862,2032489,"- I can't tell her any of it?
- No."
368,2032573,2034450,"Well, what have you told your wife?"
369,2036827,2039455,"Because you know what she'd say.
""Don't do it."""
370,2039538,2041915,"I'm right, aren't I?"
371,2041999,2045502,"Sheila's no fool. And in the past, I've..."
372,2045586,2047713,"given her reason not to trust me, dully."
373,2051008,2052509,Then you have to lie better.
374,2054219,2056096,There are good lies.
375,2056180,2058515,Sometimes a lie is a gift...
376,2059516,2061935,an act of love.
377,2062019,2063854,I'm sorry it has to be you.
378,2066315,2067524,"But, Greville..."
379,2068859,2070361,it has to be you.
380,2075574,2079828,"In Moscow, you must at all times
follow the rules of the art."
381,2079912,2081789,"In English, there's a word."
382,2081872,2083791,"- Tradecraft.
- Yes."
383,2083874,2085292,You must follow tradecraft.
384,2086293,2088545,"Everyone you meet,
assume they are KGB--"
385,2088629,2092174,"Waiters, hotel staff, my driver, everyone."
386,2092257,2097054,"Even if they are not actual KGB officers,
they still make reports to KGB."
387,2097137,2098263,Whoo!
388,2098347,2101141,Every Russian is an eye of the state.
389,2101225,2103936,"Every room you're in, assume it is bugged."
390,2104019,2105479,Even inside our embassy.
391,2105562,2108482,Especially inside your embassy.
392,2108565,2110818,"Still, our embassy
will be a good fail-safe"
393,2110901,2113862,in the event of any... complication.
394,2115197,2119576,"The KGB also uses lip readers.
You won't be able to tell who they are."
395,2119660,2120786,- So never discuss...
396,2120869,2123205,...anything sensitive unless I do first.
397,2123288,2124498,How's your family?
398,2124581,2127793,"Very well, thank you. How's yours?"
399,2128794,2131296,We will be seeing each other often.
400,2132297,2136510,"To throw off suspicion, I will tell
my colleagues I recruited you as a source."
401,2138262,2139596,You'll keep Colonel Penkovsky
402,2139680,2142099,"supplied with material on steel
manufacturing,"
403,2142182,2143725,industrial production and so on.
404,2144726,2147521,"Unclassified, but hard to come by."
405,2147604,2149481,They'll believe I would do that?
406,2150482,2152234,Of course.
407,2152317,2154528,You are a greedy capitalist.
408,2154611,2157489,You want to keep the contracts coming.
409,2157573,2160868,"And from now on,
every moment you're in Moscow,"
410,2160951,2162786,you will be selling one thing--
411,2164079,2167374,"The idea that you are
an ordinary businessman"
412,2167458,2170002,"and nothing more
than an ordinary businessman."
413,2170085,2172629,"Well, gentlemen, I hope
this is the first of many."
414,2172713,2175007,"Thank you all very, very much."
415,2175090,2177050,To good health and for business.
416,2178469,2180888,"- I should get you to the airport.
- Yes, yes, please."
417,2180971,2182222,Do you have any questions?
418,2182306,2184224,"Gentlemen, 'till next time. Thank you."
419,2185225,2187269,"I want to be certain
of one thing."
420,2188270,2190981,"I need to know
that if anything happens to me,"
421,2191064,2194401,my wife and son will be provided for.
422,2194485,2195944,You have my word.
423,2197154,2199072,And I speak for the Crown.
424,2225474,2227726,"- Thank you, Alex.
- Bye."
425,2234024,2235275,Thank you.
426,2293417,2297713,"- My, where did that come from?
- I missed you."
427,2297796,2301300,"- Well, just this one time.
- Oh, every time, darling."
428,2314229,2316440,They're really gearing up for war.
429,2316523,2320319,"This is phenomenal.
Ironbark's the real thing."
430,2321778,2325574,"Well, this just became the biggest thing
going in the whole Soviet Section."
431,2325657,2329411,"Now, if I keep you on this..."
432,2329494,2331622,am I gonna regret it?
433,2331705,2333415,"No, sir."
434,2335250,2341048,"Hell, this is almost worth all
the bullshit of dealing with the Brits."
435,2342049,2344092,How is it with those assholes?
436,2344176,2347179,"They're good guys. I just have
to make them think they're in charge."
437,2347262,2351183,"Oh, this is such an honor.
I'm-I'm learning so much."
438,2354811,2357439,"Despite growing tensions
between America and the Soviets,"
439,2357522,2361735,"until this morning, there was essentially
free passage between East and West Berlin."
440,2361818,2363820,"But overnight, without warning,"
441,2363904,2367115,"the Communist authorities
have barricaded off the city."
442,2367199,2371244,"In response, President Kennedy has vowed
to increase America's military presence,"
443,2371328,2375332,"directly speaking with General Clay
who is stationed in Berlin."
444,2385717,2388679,"Grev, would you think it's safe
to keep going to Moscow?"
445,2388762,2393475,"- Yes, certainly. It's fine.
- Even with all this?"
446,2393558,2396770,"That's in Berlin, darling.
Nowhere near Moscow."
447,2396853,2399815,"Yes, I know where Berlin is,
and I know the Russians"
448,2399898,2402609,"- and the Americans are killing any--
- Please, do let me run my business."
449,2407572,2410701,"Today in the Arctic,
the Soviet Union had a successful test"
450,2410784,2414162,of its Tsar Bomba or King of Bombs.
451,2414246,2416123,"With a yield of 50 megatons,"
452,2416206,2420335,"this is by far the most powerful
nuclear weapon ever detonated."
453,2422546,2424339,I have the figures you were asking.
454,2424423,2426216,Thank you very much. Very helpful.
455,2431221,2434516,"Today, every inhabitant of this planet..."
456,2434599,2437477,"- Just down there.
- ...every man, woman and child..."
457,2437561,2438770,"Right here, ma'am?"
458,2438854,2441189,"...lives under a nuclear sword
of Damocles..."
459,2442190,2444443,hanging by the slenderest of threads...
460,2445527,2449156,"capable of being cut
at any moment by accident,"
461,2449239,2452075,"or miscalculation, or by madness."
462,2453076,2457706,"The weapons of war must be abolished
before they abolish us."
463,2462169,2463879,Do you have anything for me?
464,2469676,2470844,Tomorrow.
465,2513303,2515514,"Sure, I'll get it up to him."
466,2541832,2543625,"- Andrew?
- Yeah?"
467,2543708,2545293,Where are the raincoats?
468,2547128,2550590,"Oh, right."
469,2550674,2552050,Sorry.
470,2552133,2554177,It's fine. The forecast is with sun.
471,2554261,2556346,"No, it's not fine.
What if the forecast is wrong?"
472,2556429,2557514,What if it rains?
473,2557597,2559850,"Well, we'll want to stay
in the tent anyway."
474,2559933,2561643,"- We can read books. It'll be lovely.
- It's not the point."
475,2561726,2563770,"The point is,
I told you to pack the raincoats,"
476,2563854,2566940,"I made myself perfectly clear.
So, why didn't you do it?"
477,2567023,2569150,"Greville, are you certain this is
how you want to start our holiday?"
478,2569234,2571570,"- Answer me!
- I..."
479,2571653,2574698,I... forgot.
480,2574781,2577450,"You forgot?
You know, that's fantastic."
481,2577534,2579411,"I've got a son who's too dumb
to remember something"
482,2579494,2581496,"- as simple as packing the--
- Greville, Greville! Greville!"
483,2585792,2587419,Your father didn't mean that.
484,2591172,2592966,"Shall we start again, hmm?"
485,2608356,2610150,Is he all right?
486,2610233,2615030,He's asleep. It's a good sign.
487,2615113,2616364,Here.
488,2619618,2622787,"- Will you be all right?
- Oh, fine."
489,2626207,2629544,"I really needed this holiday
and it's a good idea."
490,2629628,2631046,Glad we came here.
491,2633340,2635050,It's not just tonight.
492,2636426,2638345,You've been so different lately.
493,2641264,2643016,"Greville, what's going on?"
494,2646895,2650523,"Look, I... I didn't want to tell you
before because I..."
495,2652275,2654486,I didn't want you to be involved.
496,2661618,2666206,"It's the business.
Yeah, we've... hit a bit of a rough patch."
497,2669459,2671795,"That makes sense, doesn't it?"
498,2671878,2672879,Men and money?
499,2672963,2676883,"My God, Colin went almost mad last year
when his job looked the tiniest bit shaky."
500,2676967,2680136,"I wish it made sense,
but it's not just that."
501,2680220,2681262,It's everything.
502,2681346,2684849,"He's exercising all the time
and he's become so..."
503,2684933,2688520,"- energetic in bed.
- That all sounds so awful."
504,2688603,2692399,Poor you.
505,2692482,2695235,I'm so sorry. I shouldn't joke.
506,2696236,2698738,"I know Greville
had an indiscretion once before,"
507,2698822,2700699,"but it doesn't mean
he's having an affair now."
508,2700782,2704911,"Then why is he so secretive with me?
And defensive?"
509,2705912,2708581,"And it's always worse
whenever he comes home from Moscow."
510,2708665,2712502,That's when it all started. Moscow.
511,2712585,2714337,Oh.
512,2715839,2718550,"It might be better
if you didn't have to travel so much..."
513,2719843,2721261,better for our family.
514,2721344,2723972,"Darling, I told you, it's very important.
We need the money."
515,2724055,2725056,"- The money?
- Money, yes."
516,2725140,2726599,We just renewed at the club.
517,2726683,2729728,"And you haven't caught any expenses
and now we're going to a smart restaurant."
518,2729811,2733273,"Really not quite certain
how I'm supposed to respond to that."
519,2733356,2735567,"I mean, why can't we live the good life?
It's why I work."
520,2735650,2737777,"Greville, I'm asking you
to stop going to Moscow."
521,2737861,2740280,"- I'm asking you as your wife.
- Oh, I know what you're thinking."
522,2740363,2743116,"- There is no one else, I swear.
- I forgave you once."
523,2743199,2744743,I never said I would again.
524,2746369,2747954,"Hello, Nina."
525,2748955,2750707,Very nice to meet you.
526,2750790,2752542,She's never seen a foreigner before.
527,2770894,2772562,My wife apologizes.
528,2772645,2774939,We cannot invite you for dinner.
529,2775023,2778485,"To bring a foreigner into one's home,
it is not done."
530,2778568,2781237,It's all right. Quite understand.
531,2790580,2793416,"- You have a lovely family.
- Thank you."
532,2797879,2801341,"Alex... when do you think
you'll be ready to defect?"
533,2801424,2805345,"- It is best if we do not talk about that.
- Is something the matter?"
534,2807430,2810600,Just a bit of trouble at home.
535,2810683,2813311,"One day, you will be able to tell Sheila
what you have done,"
536,2813394,2814687,and she'll be very proud of you.
537,2814771,2816815,That might be a bit too late.
538,2816898,2820360,"Sometimes Vera,
she also struggles with my work."
539,2820443,2823154,"Yes, but your wife married a soldier,
mine married a salesman."
540,2825198,2828493,"You know why my government will not
let you travel outside Moscow?"
541,2828576,2830995,They want to hide the suffering.
542,2834707,2838628,"In the city, life is all right,
but in the country where I'm from..."
543,2838711,2840880,I do not want this life for Nina.
544,2840964,2843758,I want her to be free from the State.
545,2845260,2849055,"Someday, if our work succeeds,
when I feel the danger is over,"
546,2849139,2851224,then I will defect.
547,2851307,2853893,I will bring my family to Montana.
548,2853977,2856396,"- Montana?
- Yeah. I've seen some pictures."
549,2856479,2858898,"It is beautiful, like where I grew up."
